App.,Taxon,Term,Unit,Country,2011
I,Acerodon jubatus,specimens,,PH,224
I,Acinonyx jubatus,bodies,,BE,3
I,Acinonyx jubatus,bodies,,DE,1
I,Acinonyx jubatus,bodies,,ZA,4
I,Acinonyx jubatus,derivatives,,ZA,50
I,Acinonyx jubatus,live,,AE,20
I,Acinonyx jubatus,live,,BY,1
I,Acinonyx jubatus,live,,CA,7
I,Acinonyx jubatus,live,,CH,4
I,Acinonyx jubatus,live,,CZ,1
I,Acinonyx jubatus,live,,RU,6
I,Acinonyx jubatus,live,,SI,1
I,Acinonyx jubatus,live,,ZA,92
I,Acinonyx jubatus,skins,,IE,1
I,Acinonyx jubatus,skins,,NA,5
I,Acinonyx jubatus,skins,,ZA,1
I,Acinonyx jubatus,skulls,,NA,1
I,Acinonyx jubatus,skulls,,ZA,1
I,Acinonyx jubatus,specimens,l,AE,0.3
I,Acinonyx jubatus,specimens,ml,BW,200
I,Acinonyx jubatus,specimens,ml,CA,20.5
I,Acinonyx jubatus,specimens,ml,NA,74
I,Acinonyx jubatus,specimens,,AE,80
I,Acinonyx jubatus,specimens,,NA,182
I,Acinonyx jubatus,specimens,,TH,1
I,Acinonyx jubatus,trophies,,NA,53
I,Acinonyx jubatus,trophies,,ZA,3
I,Acinonyx jubatus,trophies,,ZW,5
I,Acipenser brevirostrum,caviar,g,CA,30
I,Acipenser brevirostrum,caviar,kg,CA,0.705
I,Acipenser brevirostrum,eggs,kg,CA,0.03
I,Acipenser sturio,live,,KR,1
I,Acipenser sturio,live,,NL,1
I,Acrantophis dumerili,live,,CZ,18
I,Acrantophis dumerili,live,,DE,5
I,Acrantophis dumerili,live,,US,1
I,Acrantophis madagascariensis,live,,RU,4
I,Addax nasomaculatus,horns,,NE,1
I,Addax nasomaculatus,live,,AE,7
I,Addax nasomaculatus,live,,BH,10
I,Addax nasomaculatus,live,,CZ,4
I,Addax nasomaculatus,live,,IT,2
I,Addax nasomaculatus,skins,,US,1
I,Addax nasomaculatus,skulls,,US,1
I,Addax nasomaculatus,specimens,,MA,26
I,Aerangis ellisii,cultures,,FR,14
I,Ailuropoda melanoleuca,bodies,,DE,1
I,Ailuropoda melanoleuca,bodies,,JP,1
I,Ailuropoda melanoleuca,derivatives,,KR,2
I,Ailuropoda melanoleuca,live,,CN,4
I,Ailuropoda melanoleuca,skins,,CH,1
I,Ailuropoda melanoleuca,skins,,DE,1
I,Ailuropoda melanoleuca,specimens,,JP,34
I,Ailuropoda melanoleuca,specimens,,XX,3
I,Ailurus fulgens,live,,CA,7
I,Ailurus fulgens,live,,HR,1
I,Ailurus fulgens,live,,NO,1
I,Ailurus fulgens,live,,NZ,1
I,Ailurus fulgens,live,,ZA,2
I,Ailurus fulgens,skins,,DK,1
I,Ailurus fulgens,skins,,NO,1
I,Ailurus fulgens,specimens,,XX,1
I,Alligator sinensis,leather products (large),,JP,1
I,Alligator sinensis,live,,CN,2
I,Alligator sinensis,live,,HK,2
I,Alligator sinensis,live,,US,2
I,Aloe albiflora,live,,ZA,128
I,Aloe bakeri,live,,DK,920
I,Aloe bakeri,live,,ZA,118
I,Aloe calcairophila,live,,DE,6
I,Aloe descoingsii,live,,DK,36
I,Aloe descoingsii,seeds,,US,10
I,Aloe fragilis,live,,ZA,10
I,Aloe haworthioides,live,,NL,400
I,Aloe haworthioides,live,,US,13
I,Aloe laeta,live,,DE,5
I,Aloe laeta,live,,US,2514
I,Aloe laeta,live,,ZA,10
I,Aloe parvula,live,,ZA,10
