Country,2009
BE,22.0
FR,502.0
BO,5.0
JP,78.4
BI,10.0
BJ,2.0
BW,44114.1
BR,481.0
BS,2.0
FI,318.0
FJ,226.0
FK,2.0
BY,6.0
BZ,3.0
RU,660.0
RW,1.0
NL,24.0
NO,13.0
NA,9821.0
NC,11.2
NE,3.0
NG,15.0
NZ,261.0
RO,224.0
CI,78.05
CH,511.0
GR,14.0
CM,415.0
CA,21199.0
CF,264.0
XX,323.0
GB,1933.2
UY,6.0
GL,124.0
XV,3.0
GH,10.0
SZ,1.0
SY,5.0
KG,82.0
KE,1092.0
IL,5.0
KH,30.0
SK,2.0
KR,14.0
SI,171.0
KW,10.0
TZ,7320.0
KZ,21.0
SA,5.0
SG,5147.0
SE,503.0
SD,5.0
DO,1.0
DK,82.0
HR,165.0
DE,2155.85
BF,27.0
HU,1.0
HK,8334.828
GT,32.0
HN,1.0
CN,42.0
MU,2.0
LB,14.0
PT,249.0
LA,2.0
TW,7.0
TR,6.0
TN,4.0
LT,2.0
PA,3.0
TJ,24.0
PG,20882.0
TH,120.743
PE,125.5
PK,45.0
PH,36.0
PL,80.0
SB,93.0
ZM,1521.0
AE,99.0
VE,1.0
EE,1.0
IR,2.0
ZA,57437.350000000006
VN,9.0
IT,66.0
AQ,17.0
AR,550.0
AU,25075.0
AT,84.0
IN,37.0
ET,41.0
ZW,8322.5
IE,2.0
ID,26621.0
ES,62.0
MA,2.0
MC,2.0
MN,88.0
GE,1.0
US,9537.9
QA,8.0
MW,28.2
UG,3296.0
MZ,965.0
MY,662.0
MX,863.0
VU,1.0
