App.,Taxon,Term,Unit,Country,2007
I,Abies guatemalensis,fruit,,MX,200
I,Abies guatemalensis,seeds,,GT,90
I,Abies guatemalensis,stems,,GT,90
I,Acinonyx jubatus,bodies,,BE,2
I,Acinonyx jubatus,bodies,,FR,1
I,Acinonyx jubatus,bodies,,HK,1
I,Acinonyx jubatus,bodies,,ZA,2
I,Acinonyx jubatus,bodies,,ZW,1
I,Acinonyx jubatus,live,,AE,4
I,Acinonyx jubatus,live,,AU,2
I,Acinonyx jubatus,live,,CH,1
I,Acinonyx jubatus,live,,CZ,1
I,Acinonyx jubatus,live,,DE,2
I,Acinonyx jubatus,live,,SD,1
I,Acinonyx jubatus,live,,SI,1
I,Acinonyx jubatus,live,,ZA,66
I,Acinonyx jubatus,skins,,NA,9
I,Acinonyx jubatus,skins,,ZA,1
I,Acinonyx jubatus,skulls,,NA,4
I,Acinonyx jubatus,skulls,,ZA,2
I,Acinonyx jubatus,specimens,kg,FR,7
I,Acinonyx jubatus,specimens,,AE,50
I,Acinonyx jubatus,specimens,,NA,2057
I,Acinonyx jubatus,specimens,,NZ,11
I,Acinonyx jubatus,specimens,,ZA,56
I,Acinonyx jubatus,trophies,,NA,96
I,Acinonyx jubatus,trophies,,ZA,3
I,Acinonyx jubatus,trophies,,ZW,9
I,Acipenser brevirostrum,specimens,,US,17
I,Acrantophis dumerili,live,,IT,1
I,Acrantophis dumerili,specimens,mg,MG,0.2
I,Acrantophis madagascariensis,live,,CH,1
I,Acrantophis madagascariensis,live,,DE,1
I,Acrantophis madagascariensis,live,,YT,1
I,Addax nasomaculatus,live,,AE,2
I,Addax nasomaculatus,live,,BH,20
I,Addax nasomaculatus,live,,CZ,8
I,Addax nasomaculatus,live,,DE,2
I,Addax nasomaculatus,live,,GB,3
I,Addax nasomaculatus,live,,PT,4
I,Addax nasomaculatus,live,,SE,2
I,Addax nasomaculatus,live,,US,8
I,Addax nasomaculatus,trophies,,US,7
I,Agave parviflora,live,,DE,5
I,Agave parviflora,live,,TH,2
I,Agave parviflora,seeds,,DE,1
I,Agave parviflora,seeds,,US,140
I,Ailuropoda melanoleuca,bodies,,CA,1
I,Ailuropoda melanoleuca,live,,CN,4
I,Ailuropoda melanoleuca,live,,JP,2
I,Ailuropoda melanoleuca,live,,XX,1
I,Ailuropoda melanoleuca,specimens,kg,CN,120
I,Ailuropoda melanoleuca,specimens,l,CN,2
I,Ailuropoda melanoleuca,specimens,ml,CN,90
I,Ailuropoda melanoleuca,specimens,ml,XX,60
I,Ailurus fulgens,live,,CH,1
I,Ailurus fulgens,live,,DE,1
I,Ailurus fulgens,live,,JP,2
I,Ailurus fulgens,live,,NZ,3
I,Alligator sinensis,leather products (small),,NG,1
I,Alligator sinensis,live,,CH,1
I,Alligator sinensis,live,,CN,25
I,Alligator sinensis,live,,DE,1
I,Alligator sinensis,live,,DK,1
I,Allocebus trichotis,specimens,mg,MG,18
I,Allocebus trichotis,specimens,ml,MG,0.46
I,Allocebus trichotis,specimens,,MG,10
I,Aloe albida,live,,ZA,1
I,Aloe albiflora,live,,ZA,1
I,Aloe bakeri,live,,DK,106
I,Aloe bellatula,live,,DE,2
I,Aloe bellatula,live,,ZA,1
I,Aloe descoingsii,live,,DE,2
I,Aloe descoingsii,live,,IT,80
I,Aloe descoingsii,live,,NL,24
I,Aloe fragilis,live,,ZA,1
I,Aloe haworthioides,live,,CA,4770
I,Aloe haworthioides,live,,DE,3
I,Aloe haworthioides,live,,ZA,3
I,Aloe haworthioides,seeds,,US,220
I,Aloe laeta,live,,ZA,1
I,Aloe laeta,seeds,,US,260
I,Aloe parvula,live,,DE,1
I,Aloe polyphylla,live,,DE,6
I,Aloe polyphylla,live,,ZA,1116
I,Aloe rauhii,live,,TH,2
I,Aloe rauhii,seeds,,US,140
I,Aloe suzannae,live,,ZA,2
I,Alouatta pigra,skulls,,BZ,1
I,Amazona auropalliata,feathers,,CR,83
I,Amazona auropalliata,live,,BE,1
I,Amazona auropalliata,live,,BS,1
I,Amazona auropalliata,live,,CA,3
I,Amazona auropalliata,live,,CH,2
I,Amazona auropalliata,live,,DE,2
I,Amazona auropalliata,live,,DK,2
I,Amazona auropalliata,live,,FR,1
I,Amazona auropalliata,live,,GB,1
I,Amazona auropalliata,live,,IS,1
I,Amazona auropalliata,live,,IT,1
I,Amazona auropalliata,live,,MX,1
I,Amazona auropalliata,live,,NL,2
I,Amazona auropalliata,live,,PH,32
I,Amazona auropalliata,live,,US,22
I,Amazona auropalliata,live,,ZA,15
I,Amazona auropalliata,specimens,,CR,26
I,Amazona barbadensis,live,,US,1
I,Amazona brasiliensis,live,,AR,2
I,Amazona finschi,live,,CA,2
I,Amazona finschi,live,,MX,3
I,Amazona finschi,live,,US,13
I,Amazona leucocephala,live,,HU,1
I,Amazona leucocephala,live,,NL,2
I,Amazona leucocephala,live,,NO,3
I,Amazona ochrocephala,feathers,,EC,1
I,Amazona oratrix,live,,AR,1
I,Amazona oratrix,live,,BE,2
I,Amazona oratrix,live,,CA,9
I,Amazona oratrix,live,,CH,5
I,Amazona oratrix,live,,CZ,2
I,Amazona oratrix,live,,FR,2
I,Amazona oratrix,live,,MX,47
I,Amazona oratrix,live,,NL,20
I,Amazona oratrix,live,,NO,1
I,Amazona oratrix,live,,PH,10
I,Amazona oratrix,live,,RU,2
I,Amazona oratrix,live,,SE,1
I,Amazona oratrix,live,,US,74
I,Amazona oratrix,live,,ZA,7
I,Amazona oratrix,specimens,,GY,15
I,Amazona pretrei,live,,AT,2
I,Amazona rhodocorytha,live,,AT,2
I,Amazona rhodocorytha,live,,CH,8
I,Amazona tucumana,live,,NO,1
I,Amazona tucumana,live,,SE,1
I,Amazona vinacea,live,,DK,2
I,Amazona viridigenalis,bodies,,ZA,1
I,Amazona viridigenalis,live,,BW,1
I,Amazona viridigenalis,live,,US,9
I,Anas laysanensis,live,,NL,6
I,Andrias japonicus,bodies,,JP,102
I,Anodorhynchus hyacinthinus,live,,CA,1
I,Anodorhynchus hyacinthinus,live,,CH,9
I,Anodorhynchus hyacinthinus,live,,ES,2
I,Anodorhynchus hyacinthinus,live,,PH,65
I,Anodorhynchus hyacinthinus,live,,US,3
I,Anodorhynchus hyacinthinus,live,,ZA,2
I,Anodorhynchus hyacinthinus,specimens,flasks,PH,42
I,Anodorhynchus leari,specimens,,BR,318
I,Anodorhynchus spp.,feathers,,NZ,50
I,Antilocapra americana peninsularis,live,,MX,4
I,Aquila heliaca,feathers,,AU,3
I,Aquila heliaca,feathers,,KZ,6250
I,Aquila heliaca,live,,KZ,1
I,Ara ambiguus,live,,CH,2
I,Ara ambiguus,live,,PH,10
I,Ara ambiguus,live,,RU,1
I,Ara ambiguus,live,,US,3
I,Ara glaucogularis,live,,AR,6
I,Ara glaucogularis,live,,NL,7
I,Ara glaucogularis,live,,PH,5
I,Ara hybrid,feathers,,CH,1
I,Ara hybrid,live,,US,1
I,Ara macao,bodies,,CH,1
I,Ara macao,feathers,,CH,20
I,Ara macao,feathers,,DK,6
I,Ara macao,feathers,,EC,271
I,Ara macao,feathers,,FI,1
I,Ara macao,feathers,,FR,1
I,Ara macao,feathers,,US,4
I,Ara macao,live,,AE,1
I,Ara macao,live,,AZ,1
I,Ara macao,live,,BY,1
I,Ara macao,live,,CH,14
I,Ara macao,live,,DE,2
I,Ara macao,live,,FR,6
I,Ara macao,live,,NI,2
I,Ara macao,live,,NO,2
I,Ara macao,live,,RU,2
I,Ara macao,live,,SG,30
I,Ara macao,live,,SR,96
I,Ara macao,live,,US,3
I,Ara macao,live,,ZA,9
I,Ara macao,specimens,,AU,6
I,Ara macao,specimens,,PE,10
I,Ara militaris,bodies,,GB,1
I,Ara militaris,bodies,,MX,2
I,Ara militaris,feathers,,CA,3
I,Ara militaris,live,,AR,2
I,Ara militaris,live,,AZ,1
I,Ara militaris,live,,BE,2
I,Ara militaris,live,,BY,1
I,Ara militaris,live,,CA,3
I,Ara militaris,live,,CH,6
I,Ara militaris,live,,DK,2
I,Ara militaris,live,,FR,2
I,Ara militaris,live,,IT,1
I,Ara militaris,live,,MX,1
I,Ara militaris,live,,NO,2
I,Ara militaris,live,,RU,1
I,Ara rubrogenys,live,,BE,1
I,Ara rubrogenys,live,,NZ,1
I,Ara rubrogenys,live,,PH,2
I,Ara rubrogenys,live,,US,2
I,Ara rubrogenys,live,,XX,1
I,Araucaria araucana,live,,BE,141
I,Araucaria araucana,live,,CA,18
I,Araucaria araucana,live,,CL,75000
I,Araucaria araucana,live,,DE,136
I,Araucaria araucana,live,,IT,106
