App.,Taxon,Term,Unit,Country,2012
I,Loxodonta africana,ivory carvings,,DK,1
I,Loxodonta africana,ivory carvings,,ES,13
I,Loxodonta africana,ivory carvings,,FR,230
I,Loxodonta africana,ivory carvings,,GB,1475
I,Loxodonta africana,ivory carvings,,GE,1
I,Loxodonta africana,ivory carvings,,GH,6
I,Loxodonta africana,ivory carvings,,GR,21
I,Loxodonta africana,ivory carvings,,HK,42
I,Loxodonta africana,ivory carvings,,IE,1
I,Loxodonta africana,ivory carvings,,IL,9
I,Loxodonta africana,ivory carvings,,IT,4
I,Loxodonta africana,ivory carvings,,JO,5
I,Loxodonta africana,ivory carvings,,KR,5
I,Loxodonta africana,ivory carvings,,LI,1
I,Loxodonta africana,ivory carvings,,MT,1
I,Loxodonta africana,ivory carvings,,MW,1
I,Loxodonta africana,ivory carvings,,MX,5
I,Loxodonta africana,ivory carvings,,NG,8
I,Loxodonta africana,ivory carvings,,NL,1
I,Loxodonta africana,ivory carvings,,NZ,127
I,Loxodonta africana,ivory carvings,,PA,2
I,Loxodonta africana,ivory carvings,,QA,2
I,Loxodonta africana,ivory carvings,,RU,9
I,Loxodonta africana,ivory carvings,,SN,22
I,Loxodonta africana,ivory carvings,,TC,1
I,Loxodonta africana,ivory carvings,,TW,1
I,Loxodonta africana,ivory carvings,,TZ,5
I,Loxodonta africana,ivory carvings,,US,1817
I,Loxodonta africana,ivory carvings,,UY,9
I,Loxodonta africana,ivory carvings,,ZA,7
I,Loxodonta africana,ivory carvings,,ZM,1
I,Loxodonta africana,ivory pieces,kg,BE,1.26
I,Loxodonta africana,ivory pieces,kg,DE,200
I,Loxodonta africana,ivory pieces,kg,UG,1.5
I,Loxodonta africana,ivory pieces,,AE,24
I,Loxodonta africana,ivory pieces,,AR,65
I,Loxodonta africana,ivory pieces,,AT,4
I,Loxodonta africana,ivory pieces,,BE,1
I,Loxodonta africana,ivory pieces,,BR,16
I,Loxodonta africana,ivory pieces,,BY,1
I,Loxodonta africana,ivory pieces,,CA,316
I,Loxodonta africana,ivory pieces,,CL,8
I,Loxodonta africana,ivory pieces,,CN,10
I,Loxodonta africana,ivory pieces,,DE,6
I,Loxodonta africana,ivory pieces,,ES,1
I,Loxodonta africana,ivory pieces,,ET,2
I,Loxodonta africana,ivory pieces,,FR,63
I,Loxodonta africana,ivory pieces,,GB,295
I,Loxodonta africana,ivory pieces,,IT,88
I,Loxodonta africana,ivory pieces,,JP,1
I,Loxodonta africana,ivory pieces,,KE,302
I,Loxodonta africana,ivory pieces,,MZ,30
I,Loxodonta africana,ivory pieces,,NZ,76
I,Loxodonta africana,ivory pieces,,US,363
I,Loxodonta africana,leather products (large),,BW,5
I,Loxodonta africana,leather products (large),,ZA,14
I,Loxodonta africana,leather products (large),,ZW,28
I,Loxodonta africana,leather products (small),,AU,1
I,Loxodonta africana,leather products (small),,FR,1
I,Loxodonta africana,leather products (small),,GB,15
I,Loxodonta africana,leather products (small),,GR,1
I,Loxodonta africana,leather products (small),,IT,37
I,Loxodonta africana,leather products (small),,MX,5
I,Loxodonta africana,leather products (small),,XV,2
I,Loxodonta africana,leather products (small),,ZA,1
I,Loxodonta africana,leather products (small),,ZW,12
I,Loxodonta africana,live,,CA,3
I,Loxodonta africana,live,,GB,1
I,Loxodonta africana,live,,JO,3
I,Loxodonta africana,live,,LS,2
I,Loxodonta africana,live,,MC,8
I,Loxodonta africana,live,,NA,18
I,Loxodonta africana,live,,SN,1
I,Loxodonta africana,live,,XX,3
I,Loxodonta africana,live,,ZA,2
I,Loxodonta africana,live,,ZM,10
I,Loxodonta africana,live,,ZW,10
I,Loxodonta africana,skin pieces,m2,ZW,15
I,Loxodonta africana,skin pieces,,BW,11
I,Loxodonta africana,skin pieces,,CM,2
I,Loxodonta africana,skin pieces,,GB,8
I,Loxodonta africana,skin pieces,,MZ,55
I,Loxodonta africana,skin pieces,,TZ,6
I,Loxodonta africana,skin pieces,,US,2
I,Loxodonta africana,skin pieces,,ZA,13
I,Loxodonta africana,skin pieces,,ZM,4
I,Loxodonta africana,skin pieces,,ZW,20
I,Loxodonta africana,skins,,BW,10
I,Loxodonta africana,skins,,GB,10
I,Loxodonta africana,skins,,IT,1
I,Loxodonta africana,skins,,MZ,3
I,Loxodonta africana,skins,,TZ,2
I,Loxodonta africana,skins,,ZA,59
I,Loxodonta africana,skins,,ZW,11
I,Loxodonta africana,skulls,,MZ,9
I,Loxodonta africana,skulls,,TZ,3
I,Loxodonta africana,skulls,,ZA,4
I,Loxodonta africana,specimens,g,GB,50
I,Loxodonta africana,specimens,g,KE,7000
I,Loxodonta africana,specimens,kg,GA,12.4
I,Loxodonta africana,specimens,ml,CA,156
I,Loxodonta africana,specimens,ml,UG,4320
I,Loxodonta africana,specimens,ml,US,26
I,Loxodonta africana,specimens,,BY,6
I,Loxodonta africana,specimens,,CA,91
I,Loxodonta africana,specimens,,CD,24
I,Loxodonta africana,specimens,,CF,24
I,Loxodonta africana,specimens,,GA,9
I,Loxodonta africana,specimens,,GB,16
I,Loxodonta africana,specimens,,IL,1
I,Loxodonta africana,specimens,,KE,1
I,Loxodonta africana,specimens,,MX,27
I,Loxodonta africana,specimens,,TZ,3
I,Loxodonta africana,specimens,,ZA,883
I,Loxodonta africana,tails,,BW,8
I,Loxodonta africana,tails,,MZ,18
I,Loxodonta africana,tails,,TZ,9
I,Loxodonta africana,tails,,ZA,4
I,Loxodonta africana,tails,,ZM,3
I,Loxodonta africana,tails,,ZW,3
I,Loxodonta africana,teeth,,AT,2
I,Loxodonta africana,teeth,,BW,4
I,Loxodonta africana,teeth,,CN,10
I,Loxodonta africana,teeth,,DK,2
I,Loxodonta africana,teeth,,MZ,4
I,Loxodonta africana,teeth,,US,1
I,Loxodonta africana,trophies,,BW,9
I,Loxodonta africana,trophies,,CM,34
I,Loxodonta africana,trophies,,DK,1
I,Loxodonta africana,trophies,,FR,6
I,Loxodonta africana,trophies,,GB,3
I,Loxodonta africana,trophies,,MZ,31
I,Loxodonta africana,trophies,,NA,2
I,Loxodonta africana,trophies,,QA,8
I,Loxodonta africana,trophies,,TZ,87
I,Loxodonta africana,trophies,,ZA,30
I,Loxodonta africana,trophies,,ZM,23
I,Loxodonta africana,trophies,,ZW,25
I,Loxodonta africana,tusks,kg,AE,48
I,Loxodonta africana,tusks,kg,BE,16
I,Loxodonta africana,tusks,kg,ES,52.9
I,Loxodonta africana,tusks,kg,FR,28
I,Loxodonta africana,tusks,,AT,35
I,Loxodonta africana,tusks,,AU,2
I,Loxodonta africana,tusks,,BE,5
I,Loxodonta africana,tusks,,BW,46
I,Loxodonta africana,tusks,,CA,2
I,Loxodonta africana,tusks,,CH,8
I,Loxodonta africana,tusks,,CI,4
I,Loxodonta africana,tusks,,CM,4
I,Loxodonta africana,tusks,,DE,6
I,Loxodonta africana,tusks,,DK,2
I,Loxodonta africana,tusks,,ES,12
I,Loxodonta africana,tusks,,FR,40
I,Loxodonta africana,tusks,,GA,4
I,Loxodonta africana,tusks,,GB,11
I,Loxodonta africana,tusks,,GL,2
I,Loxodonta africana,tusks,,HU,29
I,Loxodonta africana,tusks,,IE,2
I,Loxodonta africana,tusks,,JP,1
I,Loxodonta africana,tusks,,LB,2
I,Loxodonta africana,tusks,,LS,4
I,Loxodonta africana,tusks,,MC,2
I,Loxodonta africana,tusks,,MU,2
I,Loxodonta africana,tusks,,MZ,70
I,Loxodonta africana,tusks,,NA,2
I,Loxodonta africana,tusks,,NL,26
I,Loxodonta africana,tusks,,NZ,3
I,Loxodonta africana,tusks,,PH,2
I,Loxodonta africana,tusks,,SN,2
I,Loxodonta africana,tusks,,TN,4
I,Loxodonta africana,tusks,,TZ,42
I,Loxodonta africana,tusks,,US,516
I,Loxodonta africana,tusks,,ZA,34
I,Loxodonta africana,tusks,,ZM,38
I,Loxodonta africana,tusks,,ZW,2
I,Loxodonta africana,unspecified,,AU,31
I,Loxodonta africana,unspecified,,GB,1
I,Loxodonta africana,unspecified,,SN,1
II,Loxodonta africana,bodies,,ZA,12
II,Loxodonta africana,bones,,BW,497
II,Loxodonta africana,bones,,NA,2
II,Loxodonta africana,bones,,ZA,18
II,Loxodonta africana,bones,,ZW,73
II,Loxodonta africana,carvings,g,ZW,47.85
II,Loxodonta africana,carvings,kg,NL,140.8
II,Loxodonta africana,carvings,,BW,19
II,Loxodonta africana,carvings,,MC,5
II,Loxodonta africana,carvings,,ZA,108
II,Loxodonta africana,carvings,,ZW,4
II,Loxodonta africana,derivatives,,BW,116
II,Loxodonta africana,derivatives,,MC,2885
II,Loxodonta africana,derivatives,,ZA,31
II,Loxodonta africana,derivatives,,ZW,4
II,Loxodonta africana,ears,,BW,368
II,Loxodonta africana,ears,,MZ,3
II,Loxodonta africana,ears,,NA,15
II,Loxodonta africana,ears,,US,1
II,Loxodonta africana,ears,,ZA,146
II,Loxodonta africana,ears,,ZW,432
II,Loxodonta africana,feet,,BW,719
II,Loxodonta africana,feet,,MZ,10
II,Loxodonta africana,feet,,NA,31
II,Loxodonta africana,feet,,TZ,4
II,Loxodonta africana,feet,,US,1
II,Loxodonta africana,feet,,ZA,217
II,Loxodonta africana,feet,,ZW,679
II,Loxodonta africana,garments,,ZA,12
II,Loxodonta africana,genitalia,,BW,52
II,Loxodonta africana,hair,g,ZW,40
II,Loxodonta africana,hair,,BW,27
II,Loxodonta africana,hair,,MC,44
II,Loxodonta africana,hair,,NA,566
II,Loxodonta africana,hair,,SG,24
II,Loxodonta africana,hair,,ZA,10314
II,Loxodonta africana,hair,,ZW,36
II,Loxodonta africana,hair products,,ZA,18
II,Loxodonta africana,hair products,,ZW,14
II,Loxodonta africana,ivory carvings,g,ZA,86.1
II,Loxodonta africana,ivory carvings,g,ZW,216833.174
II,Loxodonta africana,ivory carvings,kg,ZW,3017.696
II,Loxodonta africana,ivory carvings,,AR,1
II,Loxodonta africana,ivory carvings,,CA,3
II,Loxodonta africana,ivory carvings,,CH,1
II,Loxodonta africana,ivory carvings,,JP,3
II,Loxodonta africana,ivory carvings,,LI,2
II,Loxodonta africana,ivory carvings,,NA,4
II,Loxodonta africana,ivory carvings,,ZA,179
II,Loxodonta africana,ivory carvings,,ZW,1280
II,Loxodonta africana,ivory pieces,kg,CI,6.9
II,Loxodonta africana,ivory pieces,,BR,16
II,Loxodonta africana,ivory pieces,,FR,2
II,Loxodonta africana,ivory pieces,,ZW,5
II,Loxodonta africana,leather products (large),,BW,20
II,Loxodonta africana,leather products (large),,IT,3
II,Loxodonta africana,leather products (large),,MX,220
II,Loxodonta africana,leather products (large),,NA,20
II,Loxodonta africana,leather products (large),,ZA,81
II,Loxodonta africana,leather products (large),,ZW,148
II,Loxodonta africana,leather products (small),g,ZW,5
II,Loxodonta africana,leather products (small),,BW,58
II,Loxodonta africana,leather products (small),,CA,212
II,Loxodonta africana,leather products (small),,DE,46
II,Loxodonta africana,leather products (small),,HK,894
II,Loxodonta africana,leather products (small),,IT,645
II,Loxodonta africana,leather products (small),,MC,8
II,Loxodonta africana,leather products (small),,MK,24
II,Loxodonta africana,leather products (small),,MX,7623
II,Loxodonta africana,leather products (small),,NA,72
II,Loxodonta africana,leather products (small),,US,2
II,Loxodonta africana,leather products (small),,ZA,612
II,Loxodonta africana,leather products (small),,ZW,1588
II,Loxodonta africana,live,,BW,2
II,Loxodonta africana,live,,LS,2
II,Loxodonta africana,live,,ZA,4
II,Loxodonta africana,live,,ZW,8
II,Loxodonta africana,sides,,ZW,22
II,Loxodonta africana,skin pieces,g,ZW,800
II,Loxodonta africana,skin pieces,kg,ZW,59.2
II,Loxodonta africana,skin pieces,,BW,869
II,Loxodonta africana,skin pieces,,MX,6
II,Loxodonta africana,skin pieces,,MZ,17
II,Loxodonta africana,skin pieces,,NA,72
II,Loxodonta africana,skin pieces,,TZ,1
II,Loxodonta africana,skin pieces,,ZA,309
II,Loxodonta africana,skin pieces,,ZW,3921
II,Loxodonta africana,skins,g,ZW,18
II,Loxodonta africana,skins,,BW,86
II,Loxodonta africana,skins,,CN,3
II,Loxodonta africana,skins,,HK,3
II,Loxodonta africana,skins,,IT,21
II,Loxodonta africana,skins,,MZ,1
II,Loxodonta africana,skins,,NA,19
II,Loxodonta africana,skins,,NO,1
II,Loxodonta africana,skins,,US,36
II,Loxodonta africana,skins,,ZA,999
II,Loxodonta africana,skins,,ZW,4675
II,Loxodonta africana,skulls,,BW,47
II,Loxodonta africana,skulls,,MZ,2
II,Loxodonta africana,skulls,,NA,1
II,Loxodonta africana,skulls,,ZA,20
II,Loxodonta africana,skulls,,ZW,48
II,Loxodonta africana,specimens,ml,CA,156
II,Loxodonta africana,specimens,,BW,192
II,Loxodonta africana,specimens,,CA,39
II,Loxodonta africana,specimens,,ZA,1166
II,Loxodonta africana,tails,,BW,154
II,Loxodonta africana,tails,,MZ,4
II,Loxodonta africana,tails,,NA,14
II,Loxodonta africana,tails,,ZA,47
II,Loxodonta africana,tails,,ZW,198
II,Loxodonta africana,teeth,,BW,59
II,Loxodonta africana,teeth,,MZ,4
II,Loxodonta africana,teeth,,NA,26
II,Loxodonta africana,teeth,,ZA,10
II,Loxodonta africana,teeth,,ZW,106
II,Loxodonta africana,trophies,,BW,256
II,Loxodonta africana,trophies,,CM,2
II,Loxodonta africana,trophies,,FR,14
II,Loxodonta africana,trophies,,GB,1
II,Loxodonta africana,trophies,,MZ,12
II,Loxodonta africana,trophies,,NA,69
II,Loxodonta africana,trophies,,PH,2
II,Loxodonta africana,trophies,,PT,2
II,Loxodonta africana,trophies,,TZ,1
II,Loxodonta africana,trophies,,ZA,165
II,Loxodonta africana,trophies,,ZW,347
II,Loxodonta africana,tusks,g,ZW,6790
II,Loxodonta africana,tusks,kg,ZW,11863.3
II,Loxodonta africana,tusks,,AT,1
II,Loxodonta africana,tusks,,BW,783
II,Loxodonta africana,tusks,,FR,8
II,Loxodonta africana,tusks,,GB,1
II,Loxodonta africana,tusks,,MZ,24
II,Loxodonta africana,tusks,,NA,115
II,Loxodonta africana,tusks,,RS,1
II,Loxodonta africana,tusks,,TZ,3
II,Loxodonta africana,tusks,,XX,12
II,Loxodonta africana,tusks,,ZA,238
II,Loxodonta africana,tusks,,ZW,215
II,Loxodonta africana,unspecified,,ZW,18
