App.,Taxon,Term,Unit,Country,2010
I,Aceros nipalensis,carvings,,FR,1
I,Aceros nipalensis,leather products (small),,FR,1
I,Acinonyx jubatus,bodies,,NA,6
I,Acinonyx jubatus,bodies,,ZA,3
I,Acinonyx jubatus,derivatives,,CN,2
I,Acinonyx jubatus,live,,AE,5
I,Acinonyx jubatus,live,,CA,2
I,Acinonyx jubatus,live,,CH,1
I,Acinonyx jubatus,live,,CZ,1
I,Acinonyx jubatus,live,,DK,1
I,Acinonyx jubatus,live,,ES,2
I,Acinonyx jubatus,live,,IL,3
I,Acinonyx jubatus,live,,RO,1
I,Acinonyx jubatus,live,,RU,4
I,Acinonyx jubatus,live,,SE,2
I,Acinonyx jubatus,live,,SO,15
I,Acinonyx jubatus,live,,TZ,1
I,Acinonyx jubatus,live,,XX,6
I,Acinonyx jubatus,live,,ZA,94
I,Acinonyx jubatus,plates,,FR,1
I,Acinonyx jubatus,skin pieces,,ZA,1
I,Acinonyx jubatus,skins,,NA,3
I,Acinonyx jubatus,skins,,ZA,4
I,Acinonyx jubatus,skulls,,NA,2
I,Acinonyx jubatus,skulls,,ZA,2
I,Acinonyx jubatus,skulls,,ZW,1
I,Acinonyx jubatus,specimens,ml,CA,4
I,Acinonyx jubatus,specimens,ml,NA,36
I,Acinonyx jubatus,specimens,,AE,669
I,Acinonyx jubatus,specimens,,BW,30
I,Acinonyx jubatus,specimens,,CH,600
I,Acinonyx jubatus,specimens,,CN,1
I,Acinonyx jubatus,specimens,,KE,5
I,Acinonyx jubatus,specimens,,NA,1071
I,Acinonyx jubatus,specimens,,TH,1
I,Acinonyx jubatus,specimens,,US,12
I,Acinonyx jubatus,specimens,,ZA,4
I,Acinonyx jubatus,trophies,,NA,66
I,Acinonyx jubatus,trophies,,ZA,12
I,Acinonyx jubatus,trophies,,ZW,5
I,Acipenser brevirostrum,caviar,kg,CA,0.68
I,Acipenser brevirostrum,eggs (live),,CA,25000
I,Acipenser brevirostrum,live,,CA,500
I,Acrantophis dumerili,live,,BG,2
I,Acrantophis madagascariensis,live,,CH,2
I,Acropora fenneri,live,,MY,30
I,Addax nasomaculatus,live,,AE,8
I,Addax nasomaculatus,live,,BH,6
I,Addax nasomaculatus,live,,CZ,4
I,Addax nasomaculatus,skins,,US,1
I,Addax nasomaculatus,skulls,,US,1
I,Addax nasomaculatus,specimens,,AE,47
I,Addax nasomaculatus,trophies,,US,3
I,Addax nasomaculatus,trophies,,ZA,1
I,Aegypius monachus,live,,PT,1
I,Aerangis ellisii,live,,DE,4
I,Aerangis spp.,live,,ZA,550
I,Agave parviflora,seeds,,DE,10
I,Ailuropoda melanoleuca,bones,,CN,1
I,Ailuropoda melanoleuca,derivatives,,CN,1
I,Ailuropoda melanoleuca,live,,US,4
I,Ailuropoda melanoleuca,live,,XX,2
I,Ailuropoda melanoleuca,specimens,ml,CN,90
I,Ailuropoda melanoleuca,specimens,,CN,2
I,Ailurus fulgens,live,,AU,2
I,Ailurus fulgens,live,,CA,2
I,Ailurus fulgens,live,,CH,1
I,Ailurus fulgens,live,,HR,1
I,Ailurus fulgens,live,,IN,2
I,Ailurus fulgens,live,,JP,2
I,Ailurus fulgens,live,,NZ,1
I,Ailurus fulgens,specimens,,CN,1
I,Alligator sinensis,feet,,CN,1
I,Alligator sinensis,live,kg,NO,20
I,Alligator sinensis,live,,CN,10
I,Alligator sinensis,live,,DE,2
I,Alligator sinensis,live,,NO,1
I,Alligator sinensis,live,,US,2
I,Alligator spp.,heads,,RU,1
I,Alligator spp.,leather products (small),,US,1
I,Aloe bakeri,live,,DK,480
I,Aloe bakeri,live,,NL,9
I,Aloe bellatula,live,,DE,22
I,Aloe calcairophila,live,,CZ,6
I,Aloe calcairophila,live,,DE,8
I,Aloe descoingsii,live,,DE,5
I,Aloe fragilis,live,,NL,20
I,Aloe haworthioides,live,,NL,90
I,Aloe haworthioides,live,,US,30
I,Aloe haworthioides,seeds,,US,160
I,Aloe hybrid,live,,DK,354
I,Aloe laeta,live,,CZ,6
I,Aloe laeta,live,,DE,3
I,Aloe polyphylla,live,,DE,15
I,Aloe polyphylla,live,,ZA,10
I,Aloe rauhii,live,,DE,1
I,Aloe rauhii,live,,NL,40
I,Aloe rauhii,seeds,,MT,20
I,Aloe rauhii,seeds,,US,80
I,Aloe spp.,dried plants,,MG,5
I,Aloe suzannae,live,,DE,1
I,Alouatta palliata,specimens,,MX,415
I,Alouatta pigra,bones,,GT,31
I,Alouatta pigra,specimens,,BZ,28
I,Alouatta pigra,specimens,,GT,61
I,Amazona auropalliata,live,,AE,10
I,Amazona auropalliata,live,,BS,1
I,Amazona auropalliata,live,,CA,9
I,Amazona auropalliata,live,,CH,8
I,Amazona auropalliata,live,,CZ,2
I,Amazona auropalliata,live,,DE,5
I,Amazona auropalliata,live,,GB,1
I,Amazona auropalliata,live,,GY,8
I,Amazona auropalliata,live,,HK,1
I,Amazona auropalliata,live,,KW,1
I,Amazona auropalliata,live,,NA,3
I,Amazona auropalliata,live,,NL,2
I,Amazona auropalliata,live,,SA,2
I,Amazona auropalliata,live,,SK,2
I,Amazona auropalliata,live,,US,43
I,Amazona auropalliata,live,,XX,6
I,Amazona auropalliata,live,,ZA,295
I,Amazona barbadensis,live,,CA,2
I,Amazona barbadensis,live,,PT,1
