App.,Taxon,Term,Unit,Country,2014
I,Loxodonta africana,bodies,,ZW,4
I,Loxodonta africana,bone carvings,,GB,2
I,Loxodonta africana,bone carvings,,ZW,1
I,Loxodonta africana,bones,,CM,1
I,Loxodonta africana,bones,,FR,26
I,Loxodonta africana,bones,,GB,1
I,Loxodonta africana,carvings,,AT,4
I,Loxodonta africana,carvings,,CA,2
I,Loxodonta africana,carvings,,DE,3
I,Loxodonta africana,carvings,,FR,1
I,Loxodonta africana,derivatives,,AU,3
I,Loxodonta africana,derivatives,,CH,3
I,Loxodonta africana,derivatives,,FR,1
I,Loxodonta africana,derivatives,,MZ,2
I,Loxodonta africana,ears,,BW,3
I,Loxodonta africana,ears,,FR,2
I,Loxodonta africana,ears,,TZ,5
I,Loxodonta africana,ears,,ZA,6
I,Loxodonta africana,ears,,ZW,7
I,Loxodonta africana,feet,,BW,8
I,Loxodonta africana,feet,,FR,4
I,Loxodonta africana,feet,,LS,5
I,Loxodonta africana,feet,,MZ,8
I,Loxodonta africana,feet,,TZ,13
I,Loxodonta africana,feet,,ZA,17
I,Loxodonta africana,feet,,ZW,18
I,Loxodonta africana,garments,,BR,52
I,Loxodonta africana,hair,,TZ,3
I,Loxodonta africana,hair,,ZA,1553
I,Loxodonta africana,ivory carvings,g,FR,80
I,Loxodonta africana,ivory carvings,kg,DE,9
I,Loxodonta africana,ivory carvings,kg,FR,12.5
I,Loxodonta africana,ivory carvings,kg,IT,14.09
I,Loxodonta africana,ivory carvings,kg,US,2
I,Loxodonta africana,ivory carvings,,AE,15
I,Loxodonta africana,ivory carvings,,AT,168
I,Loxodonta africana,ivory carvings,,AU,121
I,Loxodonta africana,ivory carvings,,BE,14
I,Loxodonta africana,ivory carvings,,BH,4
I,Loxodonta africana,ivory carvings,,BM,1
I,Loxodonta africana,ivory carvings,,BR,87
I,Loxodonta africana,ivory carvings,,BY,112
I,Loxodonta africana,ivory carvings,,CA,349
I,Loxodonta africana,ivory carvings,,CH,45.5
I,Loxodonta africana,ivory carvings,,CN,100.5
I,Loxodonta africana,ivory carvings,,CY,80
I,Loxodonta africana,ivory carvings,,DE,407
I,Loxodonta africana,ivory carvings,,DK,1
I,Loxodonta africana,ivory carvings,,EG,2
I,Loxodonta africana,ivory carvings,,ES,13
I,Loxodonta africana,ivory carvings,,FR,856.5
I,Loxodonta africana,ivory carvings,,GB,5514
I,Loxodonta africana,ivory carvings,,GG,3
I,Loxodonta africana,ivory carvings,,GH,1
I,Loxodonta africana,ivory carvings,,HK,73
I,Loxodonta africana,ivory carvings,,HU,7
I,Loxodonta africana,ivory carvings,,IL,15
I,Loxodonta africana,ivory carvings,,IT,176
I,Loxodonta africana,ivory carvings,,JE,30
I,Loxodonta africana,ivory carvings,,JP,66
I,Loxodonta africana,ivory carvings,,KE,1
