Country,2011
BE,41.4
FR,1148.0
BG,5.0
BN,1.0
BO,3.0
JP,77.0
BF,61.0
BJ,5.0
KZ,5.0
BW,1067.0
BR,154.0
FI,138.0
FJ,226.0
FK,1.0
RU,529.0
RW,9.0
NL,97.6
NO,8.0
NA,1501.0
NC,2.0
KY,1.0
NG,24.0
NZ,1426.0
LR,2.0
RO,31.0
CI,74.5
CH,5211.0
CO,52.0
GR,9.0
CM,217.0
CA,22645.0
CG,1.0
CF,34.0
CD,1.0
XX,13.0
GB,4037.1000000000004
PK,30.0
UY,13.0
GL,65.0
GH,3.0
OM,10.0
KG,76.0
KE,673.0
IL,11.0
KH,7.0
SU,2.0
SK,1.0
KR,43.0
SI,198.0
KW,25.0
SB,30.0
SA,3.0
SG,6530.0
SE,524.0
SD,50.0
DO,2.0
MN,45.0
DK,69.0
HR,216.0
DE,2121.0
HT,1.0
HU,1.0
AT,678.5899999999999
HK,502.76
GT,24.0
GS,160.0
CN,125.78
MU,9.0
TZ,1464.0
PW,1.0
PT,15.0
LA,2.0
TR,9.0
LV,12.0
LT,1.0
TJ,75.0
PG,56041.22
TH,561.0
TG,35.0
PH,6.0
PL,110.0
ZM,2328.0
AE,99.0
VE,54.0
EE,157.0
IR,17.0
ZA,11652.1
EC,1.0
IT,50.0
AR,724.0
AU,679.3
VN,26.0
IN,4.0
ET,47.0
AD,2.0
ZW,113782.164
IE,3.0
ID,16871.0
ES,45.0
MA,2.0
MC,107.0
MM,2.0
RS,1.0
GE,1.0
US,4260.0
QA,2.0
MW,46.0
UG,6839.0
MY,969.0
MX,533.0
MZ,1457.0
