App.,Taxon,Term,Unit,Country,2016
I,Acinonyx jubatus,bodies,,CH,1
I,Acinonyx jubatus,bodies,,CN,2
I,Acinonyx jubatus,bodies,,NA,6
I,Acinonyx jubatus,bodies,,ZA,2
I,Acinonyx jubatus,hair,g,JP,40
I,Acinonyx jubatus,live,,AZ,6
I,Acinonyx jubatus,live,,BH,1
I,Acinonyx jubatus,live,,CH,4
I,Acinonyx jubatus,live,,GE,6
I,Acinonyx jubatus,live,,ZA,5
I,Acinonyx jubatus,rug,,NA,6
I,Acinonyx jubatus,skeletons,,CZ,1
I,Acinonyx jubatus,skins,,KE,2
I,Acinonyx jubatus,skins,,NA,9
I,Acinonyx jubatus,skins,,ZA,3
I,Acinonyx jubatus,skins,,ZW,1
I,Acinonyx jubatus,skulls,,NA,5
I,Acinonyx jubatus,skulls,,ZA,1
I,Acinonyx jubatus,skulls,,ZW,1
I,Acinonyx jubatus,specimens,,NA,1400
I,Acinonyx jubatus,specimens,,US,49
I,Acinonyx jubatus,specimens,,ZM,25
I,Acinonyx jubatus,teeth,,SG,1
I,Acinonyx jubatus,teeth,,ZA,2
I,Acinonyx jubatus,trophies,,FI,1
I,Acinonyx jubatus,trophies,,NA,98
I,Acinonyx jubatus,trophies,,RU,1
I,Acinonyx jubatus,trophies,,ZA,4
I,Acinonyx jubatus,trophies,,ZW,1
I,Acipenser brevirostrum,eggs (live),kg,CA,3
I,Acipenser brevirostrum,live,,DE,4
I,Acipenser sturio,caviar,g,IR,100
I,Acrantophis dumerili,live,,DE,22
I,Acrantophis dumerili,live,,FR,4
I,Acrantophis dumerili,live,,IT,2
I,Addax nasomaculatus,live,,AE,12
I,Addax nasomaculatus,specimens,,QA,6
I,Addax nasomaculatus,trophies,,FR,1
I,Addax nasomaculatus,trophies,,US,10
I,Aerangis ellisii,live,,DE,5
I,Aerangis ellisii,live,,EC,29
I,Aerangis ellisii,live,,TH,1
I,Aerangis ellisii,seeds,g,MG,3
I,Aerangis ellisii,specimens,,MG,1
I,Agave parviflora,live,,TH,1
I,Ailuropoda melanoleuca,live,,CN,2
I,Ailuropoda melanoleuca,live,,US,3
I,Ailuropoda melanoleuca,specimens,ml,CN,5
I,Ailurus fulgens,bodies,,CN,1
I,Ailurus fulgens,live,,CA,5
I,Ailurus fulgens,live,,DE,2
I,Ailurus fulgens,live,,JP,1
I,Ailurus fulgens,live,,NZ,2
I,Ailurus fulgens,live,,US,2
I,Ailurus fulgens,specimens,,CN,1
I,Alligator sinensis,bodies,,CN,1
I,Aloe bakeri,live,,DK,383
I,Aloe bellatula,live,,AU,34
I,Aloe bellatula,live,,BE,1392
I,Aloe compressa,specimens,,MG,1
I,Aloe hybrid,live,,TH,10
I,Aloe laeta,live,,US,75
I,Aloe pillansii,live,,ES,1
I,Aloe pillansii,live,,ZA,14
I,Aloe polyphylla,live,,DE,1
I,Aloe rauhii,live,,TH,54
I,Amazona auropalliata,feathers,g,PE,90
I,Amazona auropalliata,live,,AE,2
I,Amazona auropalliata,live,,AT,12
I,Amazona auropalliata,live,,BE,46
I,Amazona auropalliata,live,,BH,2
I,Amazona auropalliata,live,,BS,1
I,Amazona auropalliata,live,,CA,5
I,Amazona auropalliata,live,,CH,8
I,Amazona auropalliata,live,,DE,1
I,Amazona auropalliata,live,,ES,9
I,Amazona auropalliata,live,,GB,8
I,Amazona auropalliata,live,,HU,12
I,Amazona auropalliata,live,,KW,11
I,Amazona auropalliata,live,,NI,1
I,Amazona auropalliata,live,,NL,26
I,Amazona auropalliata,live,,PT,5
I,Amazona auropalliata,live,,SK,27
I,Amazona auropalliata,live,,US,11
I,Amazona auropalliata,live,,ZA,19
I,Amazona auropalliata,specimens,,SG,10
I,Amazona barbadensis,live,,BE,2
I,Amazona barbadensis,live,,MX,1
I,Amazona barbadensis,live,,US,1
I,Amazona barbadensis,specimens,,SG,1
I,Amazona brasiliensis,live,,FR,1
I,Amazona finschi,live,,BE,2
I,Amazona finschi,live,,CA,2
I,Amazona finschi,live,,MX,2
I,Amazona finschi,live,,NL,1
I,Amazona finschi,live,,US,2
I,Amazona finschi,live,,ZA,101
I,Amazona hybrid,live,,BH,6
I,Amazona hybrid,live,,DE,1
I,Amazona leucocephala,live,,BE,11
I,Amazona leucocephala,live,,CZ,15
I,Amazona leucocephala,live,,NL,19
I,Amazona leucocephala,specimens,,IL,26
I,Amazona oratrix,bodies,,GB,1
I,Amazona oratrix,live,,AT,13
I,Amazona oratrix,live,,BE,36
I,Amazona oratrix,live,,CA,7
I,Amazona oratrix,live,,CH,6
I,Amazona oratrix,live,,CZ,2
I,Amazona oratrix,live,,DE,8
I,Amazona oratrix,live,,DK,2
I,Amazona oratrix,live,,ES,14
I,Amazona oratrix,live,,GB,7
I,Amazona oratrix,live,,HU,15
I,Amazona oratrix,live,,IE,2
I,Amazona oratrix,live,,KW,17
I,Amazona oratrix,live,,NL,80
I,Amazona oratrix,live,,NO,2
I,Amazona oratrix,live,,PT,1
I,Amazona oratrix,live,,SE,1
I,Amazona oratrix,live,,SK,4
I,Amazona oratrix,live,,US,8
I,Amazona oratrix,live,,ZA,2
I,Amazona oratrix,specimens,,SG,8
I,Amazona pretrei,live,,BR,6
I,Amazona pretrei,live,,CH,1
I,Amazona pretrei,live,,NL,1
I,Amazona rhodocorytha,live,,FR,1
I,Amazona rhodocorytha,live,,NL,1
I,Amazona rhodocorytha,live,,NO,1
I,Amazona tucumana,live,,NL,1
I,Amazona tucumana,live,,NO,1
I,Amazona tucumana,live,,SE,1
I,Amazona versicolor,bodies,,JE,1
I,Amazona vinacea,live,,AT,1
I,Amazona vinacea,live,,CH,2
I,Amazona vinacea,live,,DK,4
I,Amazona vinacea,live,,NL,5
I,Amazona vinacea,live,,ZA,2
I,Amazona vinacea,specimens,,SG,1
I,Amazona viridigenalis,live,,NL,1
I,Amazona viridigenalis,live,,US,1
I,Amazona viridigenalis,specimens,,SG,2
I,Anas laysanensis,feathers,,US,3
I,Anas laysanensis,live,,FR,2
I,Andrias davidianus,specimens,,HK,1
I,Andrias davidianus,specimens,,US,2
I,Anodorhynchus hyacinthinus,feathers,,PE,1
I,Anodorhynchus hyacinthinus,live,,AT,1
I,Anodorhynchus hyacinthinus,live,,BR,2
I,Anodorhynchus hyacinthinus,live,,CA,1
I,Anodorhynchus hyacinthinus,live,,ES,4
I,Anodorhynchus hyacinthinus,live,,FR,2
I,Anodorhynchus hyacinthinus,live,,HU,1
I,Anodorhynchus hyacinthinus,live,,LV,1
I,Anodorhynchus hyacinthinus,live,,NL,22
I,Anodorhynchus hyacinthinus,live,,NO,2
I,Anodorhynchus hyacinthinus,live,,PH,9
I,Anodorhynchus hyacinthinus,live,,RU,1
I,Anodorhynchus hyacinthinus,live,,SG,2
I,Anodorhynchus hyacinthinus,live,,US,8
I,Anodorhynchus hyacinthinus,specimens,,SG,15
I,Anodorhynchus leari,live,,DE,1
I,Anodorhynchus leari,live,,ES,9
I,Anodorhynchus leari,live,,QA,14
I,Anodorhynchus leari,specimens,,IL,182
I,Antilocapra americana,skins,,BE,1
I,Antilocapra americana,skins,,CH,1
I,Aquila heliaca,bodies,,NL,1
I,Aquila heliaca,bodies,,RS,1
I,Ara ambiguus,feathers,,CR,2
I,Ara ambiguus,live,,CA,1
I,Ara ambiguus,live,,FR,2
I,Ara ambiguus,live,,NL,3
I,Ara ambiguus,specimens,,SG,2
I,Ara glaucogularis,live,,BE,6
I,Ara glaucogularis,live,,CZ,2
I,Ara glaucogularis,live,,DK,4
I,Ara glaucogularis,live,,ES,4
I,Ara glaucogularis,live,,NL,9
I,Ara glaucogularis,specimens,,SG,8
I,Ara hybrid,live,,AT,10
I,Ara hybrid,live,,BE,12
I,Ara hybrid,live,,CA,1
I,Ara hybrid,live,,CZ,3
I,Ara hybrid,live,,DE,3
I,Ara hybrid,live,,HU,4
I,Ara hybrid,live,,ID,2
I,Ara hybrid,live,,KW,4
I,Ara hybrid,live,,PT,6
I,Ara hybrid,live,,SK,1
I,Ara hybrid,live,,US,2
I,Ara hybrid,live,,XX,1
I,Ara macao,feathers,g,PE,90
I,Ara macao,feathers,,CA,11
I,Ara macao,feathers,,CR,1
I,Ara macao,feathers,,GB,1
I,Ara macao,feathers,,US,1
I,Ara macao,garments,,DE,1
I,Ara macao,live,,AE,2
I,Ara macao,live,,AT,10
I,Ara macao,live,,AZ,2
I,Ara macao,live,,BE,33
I,Ara macao,live,,CZ,2
I,Ara macao,live,,DE,7
I,Ara macao,live,,ES,22
I,Ara macao,live,,GE,2
I,Ara macao,live,,HU,3
I,Ara macao,live,,IT,6
I,Ara macao,live,,KW,3
I,Ara macao,live,,NA,6
I,Ara macao,live,,NL,123
I,Ara macao,live,,PH,2
I,Ara macao,live,,QA,1
I,Ara macao,live,,RU,2
I,Ara macao,live,,SK,2
I,Ara macao,live,,SR,51
I,Ara macao,live,,TH,2
I,Ara macao,live,,US,1
I,Ara macao,live,,ZA,15
I,Ara macao,specimens,g,PE,130
I,Ara macao,specimens,kg,PE,0.1
I,Ara macao,specimens,ml,PE,164
I,Ara macao,specimens,,IL,26
I,Ara macao,specimens,,PE,924
I,Ara macao,specimens,,SG,24
I,Ara militaris,feathers,,GB,1
I,Ara militaris,live,,BE,2
I,Ara militaris,live,,CZ,2
I,Ara militaris,live,,DE,1
I,Ara militaris,live,,ES,4
I,Ara militaris,live,,KZ,1
I,Ara militaris,live,,LV,1
I,Ara militaris,live,,MC,2
I,Ara militaris,live,,NL,32
I,Ara militaris,live,,RU,2
I,Ara militaris,live,,US,1
I,Ara militaris,live,,ZA,3
I,Ara militaris,specimens,,IL,52
I,Ara militaris,specimens,,SG,7
I,Ara rubrogenys,live,,CZ,4
I,Ara rubrogenys,live,,ES,15
I,Ara rubrogenys,live,,NL,1
I,Ara rubrogenys,live,,SG,2
I,Ara rubrogenys,live,,ZA,28
I,Ara rubrogenys,specimens,,SG,6
I,Araucaria araucana,live,,BE,8
I,Araucaria araucana,live,,CL,37500
I,Araucaria araucana,live,,DE,4
I,Araucaria araucana,live,,IT,163
I,Araucaria araucana,live,,NL,139
I,Araucaria araucana,seeds,kg,NL,19
I,Ariocarpus agavoides,live,,MX,90
I,Ariocarpus agavoides,seeds,,DE,100
I,Ariocarpus agavoides,seeds,,MT,150
I,Ariocarpus agavoides,seeds,,US,300
I,Ariocarpus bravoanus,live,,DE,18
I,Ariocarpus bravoanus,seeds,,DE,300
I,Ariocarpus bravoanus,seeds,,US,350
I,Ariocarpus fissuratus,live,,HK,9
I,Ariocarpus fissuratus,live,,IT,66
I,Ariocarpus fissuratus,live,,TH,67
I,Ariocarpus fissuratus,live,,US,159
I,Ariocarpus fissuratus,live,,XX,11
I,Ariocarpus fissuratus,seeds,,DE,200
I,Ariocarpus fissuratus,seeds,,MT,150
I,Ariocarpus fissuratus,seeds,,US,2660
I,Ariocarpus kotschoubeyanus,live,,CZ,4
I,Ariocarpus kotschoubeyanus,live,,MX,279
I,Ariocarpus kotschoubeyanus,live,,TH,20
I,Ariocarpus kotschoubeyanus,seeds,,US,490
I,Ariocarpus retusus,dried plants,,US,1
I,Ariocarpus retusus,live,,CZ,1
I,Ariocarpus retusus,live,,DE,12
I,Ariocarpus retusus,live,,HU,5
I,Ariocarpus retusus,live,,MX,21
I,Ariocarpus retusus,live,,TH,138
I,Ariocarpus retusus,live,,US,109
I,Ariocarpus retusus,seeds,,DE,120
I,Ariocarpus retusus,seeds,,MT,600
I,Ariocarpus retusus,seeds,,TH,1000
I,Ariocarpus retusus,seeds,,US,10730
I,Ariocarpus scaphirostris,live,,MX,5
I,Ariocarpus scaphirostris,seeds,,US,40
I,Ariocarpus spp.,live,,TH,6
I,Ariocarpus trigonus,live,,CZ,2
I,Ariocarpus trigonus,seeds,,US,10330
I,Asarcornis scutulata,bodies,,JE,3
I,Astrochelys radiata,live,,GG,1
I,Astrochelys radiata,live,,IN,128
I,Astrochelys radiata,live,,JE,2
I,Astrochelys radiata,live,,KM,110
I,Astrochelys radiata,live,,MU,49
I,Astrochelys radiata,specimens,,MG,684
I,Astrochelys yniphora,live,,IN,7
I,Astrochelys yniphora,specimens,,MG,65
I,Astrophytum asterias,dried plants,,US,1
I,Astrophytum asterias,live,,DE,20
I,Astrophytum asterias,live,,IT,19
I,Astrophytum asterias,live,,TH,816
I,Astrophytum asterias,seeds,,DE,200
I,Astrophytum asterias,seeds,,MT,450
I,Astrophytum asterias,seeds,,TH,740
I,Axis porcinus,trophies,,ZA,1
I,Aztekium ritteri,live,,TH,12
I,Aztekium ritteri,seeds,,MT,150
I,Babyrousa celebensis,live,,CA,1
I,Balaena mysticetus,baleen,,CA,1
I,Balaena mysticetus,baleen,,GL,2
I,Balaena mysticetus,baleen,,US,14
I,Balaena mysticetus,bone carvings,,CA,2
I,Balaena mysticetus,bone carvings,,NL,1
I,Balaena mysticetus,bone pieces,,US,1
I,Balaena mysticetus,carvings,,CA,1
I,Balaena mysticetus,carvings,,CH,9
I,Balaena mysticetus,carvings,,NL,1
I,Balaena mysticetus,carvings,,RU,2
I,Balaena mysticetus,carvings,,US,1
I,Balaena mysticetus,specimens,g,GL,1210
I,Balaena mysticetus,specimens,,NO,1438
I,Balaena mysticetus,specimens,,US,20
I,Balaenidae spp.,specimens,,TN,2
I,Balaenoptera acutorostrata,bone carvings,,RU,1
I,Balaenoptera acutorostrata,meat,g,IS,230
I,Balaenoptera acutorostrata,meat,g,NO,2270
I,Balaenoptera acutorostrata,meat,kg,IS,1
I,Balaenoptera acutorostrata,meat,kg,NO,199864.85
I,Balaenoptera acutorostrata,meat,,DE,1
I,Balaenoptera acutorostrata,meat,,FI,1
I,Balaenoptera acutorostrata,meat,,IS,3
I,Balaenoptera acutorostrata,meat,,NO,37
I,Balaenoptera acutorostrata,meat,,SE,1
I,Balaenoptera acutorostrata,meat,,XX,1
I,Balaenoptera acutorostrata,skin pieces,g,ZZ,10
I,Balaenoptera acutorostrata,specimens,,AU,1
I,Balaenoptera acutorostrata,specimens,,CA,77
I,Balaenoptera acutorostrata,specimens,,CN,26
I,Balaenoptera acutorostrata,specimens,,NO,20
I,Balaenoptera bonaerensis,baleen,,CA,1
I,Balaenoptera bonaerensis,bodies,,ZZ,333
I,Balaenoptera bonaerensis,skin pieces,g,ZZ,45
I,Balaenoptera bonaerensis,skins,g,AQ,5
I,Balaenoptera borealis,bodies,,ZZ,90
I,Balaenoptera borealis,skin pieces,g,ZZ,100
I,Balaenoptera borealis,specimens,g,JP,0.2
I,Balaenoptera borealis,specimens,,AU,2
I,Balaenoptera borealis,specimens,,CL,63
I,Balaenoptera borealis,specimens,,JP,1
I,Balaenoptera edeni,bodies,,ZZ,25
I,Balaenoptera edeni,skin pieces,g,ZZ,220
I,Balaenoptera edeni,specimens,g,JP,24.2
I,Balaenoptera edeni,specimens,,JP,91
I,Balaenoptera musculus,bones,,MX,1
I,Balaenoptera musculus,meat,g,JP,850
I,Balaenoptera musculus,skin pieces,g,ZZ,15
I,Balaenoptera musculus,skin pieces,,IS,10
I,Balaenoptera musculus,specimens,g,JP,0.4
I,Balaenoptera musculus,specimens,,CA,30
I,Balaenoptera musculus,specimens,,JP,1
I,Balaenoptera musculus,specimens,,NO,5
I,Balaenoptera musculus,specimens,,NZ,12
I,Balaenoptera physalus,baleen,,GL,10
I,Balaenoptera physalus,jewellery,,GL,1
I,Balaenoptera physalus,skin pieces,g,ZZ,15
