Country,2012
BE,36.26
FR,391.0
DK,6.0
DE,398.0
JP,5.0
HU,29.0
HK,577.0
ZA,749.1
JO,5.0
BR,32.0
ET,2.0
LI,3.0
BY,1.0
GR,21.0
RU,9.0
GL,2.0
TZ,138.0
PT,2.0
KR,5.0
TW,1.0
NG,8.0
TN,2077.0
NZ,206.0
PA,2.0
LS,4.0
MZ,175.0
AT,216.0
XX,12.0
TC,1.0
ZM,62.0
CI,10.9
CH,247.0
AE,72.0
CN,26.0
CM,40.0
CL,16.0
CA,728.0
LB,2.0
CF,3.0
IT,92.0
GE,1.0
AR,77.0
AU,60.0
GB,1786.0
GA,4.0
NL,27.0
ZW,240484.16999999998
IE,3.0
PH,4.0
ES,78.9
GH,6.0
UY,9.0
MC,2.0
KE,302.0
RS,1.0
MU,2.0
US,2698.0
QA,10.0
MT,1.0
MW,1.0
BW,1157.0
SN,24.0
NA,218.0
UG,1.5
SD,13.7
MX,5.0
IL,9.0
