App.,Taxon,Term,Unit,Country,2016
I,Loxodonta africana,ivory carvings,,ZA,4
I,Loxodonta africana,ivory pieces,g,TZ,20
I,Loxodonta africana,ivory pieces,kg,CH,0.464
I,Loxodonta africana,ivory pieces,kg,KE,4.336
I,Loxodonta africana,ivory pieces,kg,NZ,0.0033
I,Loxodonta africana,ivory pieces,kg,US,5.07
I,Loxodonta africana,ivory pieces,,CH,2
I,Loxodonta africana,ivory pieces,,ET,4
I,Loxodonta africana,ivory pieces,,GB,1
I,Loxodonta africana,ivory pieces,,JO,2
I,Loxodonta africana,ivory pieces,,JP,1
I,Loxodonta africana,ivory pieces,,UG,4
I,Loxodonta africana,ivory pieces,,US,311
I,Loxodonta africana,jewellery,,US,1
I,Loxodonta africana,jewellery - ivory ,,US,30
I,Loxodonta africana,jewellery - ivory ,,XX,7
I,Loxodonta africana,leather products (small),,CN,30
I,Loxodonta africana,leather products (small),,DK,7
I,Loxodonta africana,leather products (small),,FR,5
I,Loxodonta africana,leather products (small),,GB,14
I,Loxodonta africana,leather products (small),,JP,16
I,Loxodonta africana,leather products (small),,NO,2
I,Loxodonta africana,leather products (small),,US,70
I,Loxodonta africana,live,,HU,5
I,Loxodonta africana,live,,MC,5
I,Loxodonta africana,live,,US,17
I,Loxodonta africana,piano keys,,AE,50
I,Loxodonta africana,piano keys,,AU,104
I,Loxodonta africana,piano keys,,CA,556
I,Loxodonta africana,piano keys,,CH,422
I,Loxodonta africana,piano keys,,CN,1128
I,Loxodonta africana,piano keys,,DE,52
I,Loxodonta africana,piano keys,,FR,156
I,Loxodonta africana,piano keys,,GB,154
I,Loxodonta africana,piano keys,,HK,104
I,Loxodonta africana,piano keys,,JP,454
I,Loxodonta africana,piano keys,,KR,104
I,Loxodonta africana,piano keys,,MX,2668
I,Loxodonta africana,piano keys,,NO,104
I,Loxodonta africana,piano keys,,NZ,156
I,Loxodonta africana,piano keys,,PH,52
I,Loxodonta africana,piano keys,,SE,52
I,Loxodonta africana,piano keys,,TH,150
I,Loxodonta africana,piano keys,,US,1150
I,Loxodonta africana,piano keys,,UY,52
I,Loxodonta africana,powder,g,VN,2
I,Loxodonta africana,skin pieces,,CA,4
I,Loxodonta africana,skin pieces,,NL,1
I,Loxodonta africana,skin pieces,,NZ,6
I,Loxodonta africana,skin pieces,,US,13
I,Loxodonta africana,skins,,CA,3
I,Loxodonta africana,specimens,g,CH,2
I,Loxodonta africana,specimens,g,MY,2
I,Loxodonta africana,specimens,g,US,0.5
I,Loxodonta africana,specimens,g,VN,2
I,Loxodonta africana,specimens,kg,MY,0.002
I,Loxodonta africana,specimens,kg,US,4.86
I,Loxodonta africana,specimens,mg,CA,2
I,Loxodonta africana,specimens,,DE,3
I,Loxodonta africana,specimens,,US,227
I,Loxodonta africana,tails,,CA,2
I,Loxodonta africana,tails,,US,2
I,Loxodonta africana,teeth,,CA,4
I,Loxodonta africana,teeth,,US,1
I,Loxodonta africana,trophies,,AR,4
I,Loxodonta africana,trophies,,AT,8
I,Loxodonta africana,trophies,,DK,4
I,Loxodonta africana,trophies,,GB,5
I,Loxodonta africana,trophies,,IT,2
I,Loxodonta africana,trophies,,LB,2
I,Loxodonta africana,trophies,,PE,12
I,Loxodonta africana,trophies,,RU,2
I,Loxodonta africana,trophies,,SE,1
I,Loxodonta africana,trophies,,US,5
I,Loxodonta africana,trophies,,ZW,7
I,Loxodonta africana,trunk,,CA,1
I,Loxodonta africana,tusks,kg,US,26
I,Loxodonta africana,tusks,,AR,2
I,Loxodonta africana,tusks,,AT,4
I,Loxodonta africana,tusks,,BE,8
I,Loxodonta africana,tusks,,BW,2
I,Loxodonta africana,tusks,,CA,12
I,Loxodonta africana,tusks,,CH,6
