App.,Taxon,Term,Unit,Country,2013
I,Loxodonta africana,bodies,,TZ,3
I,Loxodonta africana,bone carvings,,ZW,1
I,Loxodonta africana,bone pieces,,TZ,2
I,Loxodonta africana,bone pieces,,ZW,1
I,Loxodonta africana,bones,,FR,1
I,Loxodonta africana,bones,,GB,2
I,Loxodonta africana,bones,,MZ,2
I,Loxodonta africana,bones,,US,27
I,Loxodonta africana,bones,,ZA,2
I,Loxodonta africana,carvings,kg,BE,6.939
I,Loxodonta africana,carvings,kg,GB,13.80
I,Loxodonta africana,carvings,kg,US,1
I,Loxodonta africana,carvings,,AT,8
I,Loxodonta africana,carvings,,AU,5
I,Loxodonta africana,carvings,,BY,1
I,Loxodonta africana,carvings,,CA,41
I,Loxodonta africana,carvings,,CD,4
I,Loxodonta africana,carvings,,CH,51
I,Loxodonta africana,carvings,,CL,5
I,Loxodonta africana,carvings,,CN,64.5
I,Loxodonta africana,carvings,,DE,223
I,Loxodonta africana,carvings,,DK,8
I,Loxodonta africana,carvings,,ES,1
I,Loxodonta africana,carvings,,FR,357.91
I,Loxodonta africana,carvings,,GB,6636
I,Loxodonta africana,carvings,,GR,6
I,Loxodonta africana,carvings,,HK,21
I,Loxodonta africana,carvings,,IL,2
I,Loxodonta africana,carvings,,IS,1
I,Loxodonta africana,carvings,,IT,5
I,Loxodonta africana,carvings,,JP,83.5
I,Loxodonta africana,carvings,,NG,5
I,Loxodonta africana,carvings,,NL,44
I,Loxodonta africana,carvings,,NZ,68
I,Loxodonta africana,carvings,,OM,1
I,Loxodonta africana,carvings,,PL,2
I,Loxodonta africana,carvings,,RU,9
I,Loxodonta africana,carvings,,SG,2
I,Loxodonta africana,carvings,,TZ,6
I,Loxodonta africana,carvings,,US,284.58
I,Loxodonta africana,carvings,,UY,20
I,Loxodonta africana,carvings,,XX,2
I,Loxodonta africana,carvings,,ZA,6
I,Loxodonta africana,derivatives,,GB,1
I,Loxodonta africana,derivatives,,HU,1
I,Loxodonta africana,derivatives,,US,20
I,Loxodonta africana,derivatives,,ZW,1
I,Loxodonta africana,ears,,BW,4
I,Loxodonta africana,ears,,CM,2
I,Loxodonta africana,ears,,FR,2
I,Loxodonta africana,ears,,MZ,46
I,Loxodonta africana,ears,,TZ,7
I,Loxodonta africana,ears,,ZA,19
I,Loxodonta africana,ears,,ZW,3
I,Loxodonta africana,feet,,BW,36
I,Loxodonta africana,feet,,CH,2
I,Loxodonta africana,feet,,DE,1
I,Loxodonta africana,feet,,FR,4
I,Loxodonta africana,feet,,MZ,99
I,Loxodonta africana,feet,,NA,2
I,Loxodonta africana,feet,,TZ,12
I,Loxodonta africana,feet,,ZA,24
I,Loxodonta africana,feet,,ZW,16
I,Loxodonta africana,genitalia,,BW,1
I,Loxodonta africana,genitalia,,TZ,1
I,Loxodonta africana,hair,,LS,6
I,Loxodonta africana,hair,,MC,1
I,Loxodonta africana,hair,,MZ,2
I,Loxodonta africana,hair,,NA,1
I,Loxodonta africana,hair,,NL,2
I,Loxodonta africana,hair,,TZ,2
I,Loxodonta africana,hair,,ZA,2
I,Loxodonta africana,hair products,,NL,3
I,Loxodonta africana,hair products,,TZ,7
I,Loxodonta africana,ivory carvings,g,GB,100
I,Loxodonta africana,ivory carvings,kg,BE,4.65
I,Loxodonta africana,ivory carvings,,AO,1
I,Loxodonta africana,ivory carvings,,AR,61
I,Loxodonta africana,ivory carvings,,AT,182
I,Loxodonta africana,ivory carvings,,AU,2
I,Loxodonta africana,ivory carvings,,BE,41
I,Loxodonta africana,ivory carvings,,BR,176
I,Loxodonta africana,ivory carvings,,CA,175
I,Loxodonta africana,ivory carvings,,CF,5
I,Loxodonta africana,ivory carvings,,CH,68
I,Loxodonta africana,ivory carvings,,CI,1
I,Loxodonta africana,ivory carvings,,CM,2
I,Loxodonta africana,ivory carvings,,CN,1
I,Loxodonta africana,ivory carvings,,CU,3
I,Loxodonta africana,ivory carvings,,DE,374.5
I,Loxodonta africana,ivory carvings,,EG,1
I,Loxodonta africana,ivory carvings,,ES,102
I,Loxodonta africana,ivory carvings,,FR,419.9
I,Loxodonta africana,ivory carvings,,GB,1467.548
I,Loxodonta africana,ivory carvings,,GG,34
I,Loxodonta africana,ivory carvings,,GH,2
I,Loxodonta africana,ivory carvings,,GR,6
I,Loxodonta africana,ivory carvings,,HK,55
I,Loxodonta africana,ivory carvings,,HU,1
I,Loxodonta africana,ivory carvings,,IL,9
I,Loxodonta africana,ivory carvings,,IN,2
I,Loxodonta africana,ivory carvings,,IS,1
I,Loxodonta africana,ivory carvings,,IT,94
I,Loxodonta africana,ivory carvings,,JE,4
I,Loxodonta africana,ivory carvings,,JP,12
I,Loxodonta africana,ivory carvings,,KR,3
I,Loxodonta africana,ivory carvings,,KW,3
I,Loxodonta africana,ivory carvings,,MC,1
I,Loxodonta africana,ivory carvings,,NG,11
I,Loxodonta africana,ivory carvings,,NL,52
I,Loxodonta africana,ivory carvings,,NZ,1
I,Loxodonta africana,ivory carvings,,RO,52
I,Loxodonta africana,ivory carvings,,TZ,18
I,Loxodonta africana,ivory carvings,,US,1129
I,Loxodonta africana,ivory carvings,,UY,2
I,Loxodonta africana,ivory carvings,,VN,1
I,Loxodonta africana,ivory carvings,,XX,15
I,Loxodonta africana,ivory carvings,,ZA,9
I,Loxodonta africana,ivory carvings,,ZM,1
I,Loxodonta africana,ivory pieces,g,AU,750
I,Loxodonta africana,ivory pieces,g,CA,600
I,Loxodonta africana,ivory pieces,kg,DE,1.608
I,Loxodonta africana,ivory pieces,kg,NZ,1
I,Loxodonta africana,ivory pieces,kg,SG,1848
I,Loxodonta africana,ivory pieces,,AE,15
I,Loxodonta africana,ivory pieces,,AT,2
I,Loxodonta africana,ivory pieces,,AU,6
I,Loxodonta africana,ivory pieces,,BH,2
I,Loxodonta africana,ivory pieces,,BR,176
I,Loxodonta africana,ivory pieces,,CA,99
I,Loxodonta africana,ivory pieces,,CH,3
I,Loxodonta africana,ivory pieces,,DE,16
I,Loxodonta africana,ivory pieces,,FR,6
I,Loxodonta africana,ivory pieces,,GB,450
I,Loxodonta africana,ivory pieces,,GR,3
I,Loxodonta africana,ivory pieces,,HK,408
I,Loxodonta africana,ivory pieces,,IT,178
I,Loxodonta africana,ivory pieces,,KR,21
I,Loxodonta africana,ivory pieces,,KW,44
I,Loxodonta africana,ivory pieces,,LK,718
I,Loxodonta africana,ivory pieces,,NZ,725
I,Loxodonta africana,ivory pieces,,PH,428
I,Loxodonta africana,ivory pieces,,PL,52
I,Loxodonta africana,ivory pieces,,QA,3
I,Loxodonta africana,ivory pieces,,SG,1099
I,Loxodonta africana,ivory pieces,,TG,79
I,Loxodonta africana,ivory pieces,,US,446
I,Loxodonta africana,ivory pieces,,XX,1
I,Loxodonta africana,ivory pieces,,ZA,2
I,Loxodonta africana,jewellery - ivory ,,IE,6
I,Loxodonta africana,leather products (large),,AU,24
I,Loxodonta africana,leather products (large),,CA,1
I,Loxodonta africana,leather products (large),,GB,1
I,Loxodonta africana,leather products (large),,ZA,9
I,Loxodonta africana,leather products (large),,ZW,3
I,Loxodonta africana,leather products (small),,AE,19
I,Loxodonta africana,leather products (small),,BE,1
I,Loxodonta africana,leather products (small),,CA,1
I,Loxodonta africana,leather products (small),,DE,1
I,Loxodonta africana,leather products (small),,GB,37
I,Loxodonta africana,leather products (small),,IT,78.5
I,Loxodonta africana,leather products (small),,MC,3
I,Loxodonta africana,leather products (small),,MX,836
I,Loxodonta africana,leather products (small),,SG,1
I,Loxodonta africana,leather products (small),,TZ,13
I,Loxodonta africana,leather products (small),,US,6
I,Loxodonta africana,leather products (small),,ZA,1
I,Loxodonta africana,leather products (small),,ZM,2
I,Loxodonta africana,leather products (small),,ZW,88
I,Loxodonta africana,live,,CA,3
I,Loxodonta africana,live,,CH,1
